,Date,tweets,User Location,hashtag
2670,10/12/2019 12:06,@SandyWright999 @HL3tweets @realDonaldTrump @JoeBiden Obviously this picture captures the waiting time until Trump arrived #duh #MAGA2020,,#MAGA2020
2671,10/12/2019 12:02,"The older Chelsea becomes the more she looks like Webb Hubbell
#MAGA #MAGA2020 #KAG2020LandslideVictory… https://t.co/gYR1ez5XWB","North Carolina, USA",#MAGA2020
2672,10/12/2019 12:01,Why Shep Smith finally walked out of Fox News for good https://t.co/K4shh4lKuM #Media #MAGA2020 #Trump2020,"Dallas, TX",#MAGA2020
2673,10/12/2019 12:01,@ljcambria @CharlieD2749 @FaleroJr @right_on_usa @sbnauman @RoseDarling1 @alexandraswann @velvetrose15 @sarobards… https://t.co/ldjrfHLZxH,Michigan U.S.A.,#MAGA2020
2674,10/12/2019 12:01,@realDonaldTrump Are these your friends and US Allies? Shame on you for sending troops over there. Saudi Arabia is… https://t.co/4JjfAuESxN,Planeta Tierra,#MAGA2020
2675,10/12/2019 12:01,@realDonaldTrump can’t wait for this man to win again and watch the left and the rest of these crazy people continu… https://t.co/GCfLpQE3Dj,,#MAGA2020
2676,10/12/2019 12:00,"@WayneDupreeShow @BrokennewsB Keep voting DemonRAT and keep asking this question. 
Definition of INSANITY!… https://t.co/MNylJvriA5",MAGA COUNTRY,#MAGA2020
2677,10/12/2019 12:00,"Donald Don't Grab That Pussy teaches kids to pet correctly.  https://t.co/hz74KgDx3C  #trumpimpeachment 
 #trump… https://t.co/GNfiWTeuNT",United States,#MAGA2020
2678,10/12/2019 12:00,"@realDonaldTrump 1 in 10 college grads are underemployed, which is much higher than 20 years ago. At the same time,… https://t.co/1AXxzDm8Vq",,#MAGA2020
2679,10/12/2019 12:00,@tonyposnanski @realDonaldTrump You do know hes not impeached right and he won the real votes.(electoral votes)  aw… https://t.co/8C2AwcHsx7,,#MAGA2020
2680,10/12/2019 11:58,@greggutfeld @BilldeBlasio Dangerous mentally ill cant just be let go b/c there is no place to put them.Infrastruct… https://t.co/M5iVkiALMH,United States,#MAGA2020
2681,10/12/2019 11:58,"@RealTimers @amyklobuchar @SenAmyKlobuchar @HBO Says you.....
#MAGA2020",,#MAGA2020
2682,10/12/2019 11:57,@rat_l0rd @IlhanMN Only 882 likes wit u for Omar while way over 8000 like a response against the American hating an… https://t.co/1rudv7GjaP,,#MAGA2020
2683,10/12/2019 11:55,@charliekirk11 @4_EverTrump2020 Conservatives have class &amp; integrity. We are examples for our children not side shows. #MAGA2020 #kaga,"Seattle, WA",#MAGA2020
2684,10/12/2019 11:54,America First! New Yard Signs ordered. #Trump2020 #WomenForTrump #veteransfortrump #MAGA2020   #MAGA2020Landslide https://t.co/FrWptt7MhD,Salem,#MAGA2020
2685,10/12/2019 11:54,"Let this sink in. 

#MAGA #MAGA2020 https://t.co/7zCZ1VOGFU",A very red state down south,#MAGA2020
2686,10/12/2019 11:53,@libertyforall14 @xrayrox I'm becoming addicted to Trump rallies #MAGA2020,Minnesota ,#MAGA2020
2687,10/12/2019 11:53,@IlhanMN @nytimes Oh just #WalkAway #Blexit #BestPresidentEver45 #BeBest #MAGA2020,,#MAGA2020
2688,10/12/2019 11:51,@EricTrump @JoeBiden He's in Europe doing US shadow GVT while BIG MIKE moves into a new house!!HAHAHAHA what a bunc… https://t.co/u9jWdObVo1,,#MAGA2020
2689,10/12/2019 11:49,@JoeBiden Old man it’s time for you to resign and slither off into oblivion. #ByeBye #DrainTheSwamp #MAGA2020,USA,#MAGA2020
2690,10/12/2019 11:47,"@Ilhan is a danger to America. This doesn’t take a genius to see. 
Democrats are obviously ok with her. They never… https://t.co/1iOspSQCki",Pittsburgh Pa ,#MAGA2020
2691,10/12/2019 11:47,@mattgaetz @SenMannyDiazJr Are you guys investigating the school books that are being taught in schools??? Socialis… https://t.co/5xbSOClk4S,,#MAGA2020
2692,10/12/2019 11:46,"@charliekirk11 Try me, the left forced my new hat purchase. #MAGA2020 https://t.co/hyr3VGyndr",Salem,#MAGA2020
2693,10/12/2019 11:45,@geezer_one @mamendoza480 I often think he’s the only person that works in Washington. The press barely mentioned d… https://t.co/rsSyCzEEkE,,#MAGA2020
2694,10/12/2019 11:44,"@charliekirk11 Charlie, thanks for your hard work. 

Peep this, you think Shep was fired for the Bogus Inflated Imp… https://t.co/q6Tqa13EAX",Salem,#MAGA2020
2695,10/12/2019 11:43,@PAGOP this is a no brainer ~ yet we don’t see @RepBrianFitz name on it ~ who are you going to get to replace him i… https://t.co/t4sC4NGZk9,,#MAGA2020
2696,10/12/2019 11:41,@PAGOP this is a no brainer ~ yet we don’t see @RepBrianFitz name on it ~ who are going to get to replace him in 20… https://t.co/6CE6b6ZENo,,#MAGA2020
2697,10/12/2019 11:35,Wake up #america this right here 👇🏾 is going to happen in #America if we continue to vote for those #progressive… https://t.co/KFlZoz67Jp,Connecticut,#MAGA2020
2698,10/12/2019 11:32,@DailyCaller Lol! Liberals are going crazies everyday. billions of women are getting pregnant but only few women li… https://t.co/3o8OgRcJvB,,#MAGA2020
2699,10/12/2019 11:28,@IlhanMN @RepAishaGomez It’s because you are a coward to attend. You get other people to do your dirty work!! We do… https://t.co/VXcFWpc8h3,"Georgia, USA",#MAGA2020
2700,10/12/2019 11:27,Spread the truth about #PlannedParenthood. They are cutting beating hearts out of babies who survive abortions.… https://t.co/7MBFdZfQhz,,#MAGA2020
2701,10/12/2019 11:26,@thewoman62 @carldameron @yvonneridley @ChuckCallesto @carolcolbert4 @ABrounty @WayneDupreeShow @TopDog98549764… https://t.co/QSQwM0iYpe,"Long Island, New York",#MAGA2020
2702,10/12/2019 11:26,@CNN So people are actually for the government telling them what to believe and not to believe. And these left wing… https://t.co/YD9FcbjvqM,,#MAGA2020
2703,10/12/2019 11:24,"#FakeWhistleblower identified?
    Looks Like It At This Point
#MAGA #GreatAwakening #MAGA2020 https://t.co/qOTtLsOjZW", Western USA,#MAGA2020
2704,10/12/2019 11:24,@HooDusay @SFinEville @atrupar Trump is an apolitical (socially) liberal costal elite and his #maga cult followers… https://t.co/XhehBxCDxL,646-509-3539,#MAGA2020
2705,10/12/2019 11:23,"@HillaryClinton Your? We can list them all, we are keeping track to make sure Justice is served. Make all the money… https://t.co/sK6BO5Orjs","Georgia, USA",#MAGA2020
2706,10/12/2019 11:22,Noticed that @realDonaldTrump tweets are getting low likes and retweets in past two days? Minnesota rally scared so… https://t.co/lhwQsUfW0x,Everywhere.,#MAGA2020
2707,10/12/2019 11:21,"Five Things Regarding the Gender Pay Gap Almost Never Discussed...
#GenderPayGap #GenderDiversity #DiversityMatters… https://t.co/FSWKMs9Ebl",Hartford Connecticut,#MAGA2020
2708,10/12/2019 11:20,"@WayneDupreeShow So this is what my mother meant when she said the end of civilization will come not with a bang, b… https://t.co/h6nqE9EoaK","New Jersey, USA",#MAGA2020
2709,10/12/2019 11:20,"Agreed, the further we dig the more we find out about you @HillaryClinton and your peso husband. Oh BTW you will NE… https://t.co/5bLTroj15o",Australia,#MAGA2020
2710,10/12/2019 11:16,"The left @HouseDemocrats cannot govern, the left cannot win elections fairly, the left cannot control themselves bu… https://t.co/Qe6fbAXVJL",Texas,#MAGA2020
2711,10/12/2019 11:16,@LJWalker53 @rachaelmbade I'm sure your resist is working out for you....BaHaHaHaHa! #MAGA2020,"Ohio, USA",#MAGA2020
2712,10/12/2019 11:13,Unbelievable how disgusting the left can be. #MAGA2020 #KAG #KAG2020 https://t.co/Pxfy60J7oe,Near Pittsburgh PA,#MAGA2020
2713,10/12/2019 11:11,@Acosta THIS IS WHY WE LOOOOOOVE HIM!!!!!!!!#MAGA2020,,#MAGA2020
2714,10/12/2019 11:11,"@OregonDarryl
The faces of #Trump supporters who don't believe in the #Trump2020LandslideVictory anymore. #MAGA2020… https://t.co/GMBmLvjLKd",Brampton Ontario,#MAGA2020
2715,10/12/2019 11:08,@News12LI Trump making great deals with China to support American farmers! #MAGA2020,United States,#MAGA2020
2716,10/12/2019 11:05,"Here we go again! @EdHenry calling @POTUS corrupt for the Ukrainian phone call, debating it with @PeteHegseth, sayi… https://t.co/wdovbOuTM7",,#MAGA2020
2717,10/12/2019 11:04,"@chuckwoolery If people want the president out, do it at the ballot box. #MAGA2020","Oviedo, FL",#MAGA2020
2718,10/12/2019 11:02,@cassy9mm #MAGA2020 IFB all patriots!,United States,#MAGA2020
2719,10/12/2019 11:00,"Not sure what these patriots did, but I am sure it is nothing deserving of a suspension.

#MAGA2020… https://t.co/rVA7aJYKUq","EARTH, TEXAS",#MAGA2020
2720,10/12/2019 10:59,#SorryChuckTodd  Roger that! Chuck Todd is revolting beginning with that abominable hair do followed by that repell… https://t.co/bm8dAdPwAX,"Cary, NC",#MAGA2020
2721,10/12/2019 10:59,@pastorlocke @KamalaHarris You mean like zero chance of Trump ever being re-elected? #MAGA2020 #impeachtrump #USA #DemocraticPatriots,"Corvallis, OR",#MAGA2020
2722,10/12/2019 10:58,"#SorryChuckTodd Andrew Yang supporters have to much to lose. But, so much to gain. Giving up now is giving up our (… https://t.co/fAs50dRelY","Florida, USA",#MAGA2020
2723,10/12/2019 10:57,Trump keeps winning Mitt keeps losing #MAGA2020 https://t.co/VRzvhl8lxt,Western Pa,#MAGA2020
2724,10/12/2019 10:55,@baalter Disheartening to learn about it. We might be late in denouncing what we’ve always known but we’re finally… https://t.co/rryj5BCCP4,"El Paso, TX",#MAGA2020
2725,10/12/2019 10:54,"If you believe this administration is even a tad bit corrupt, and you don’t believe the last administration was at… https://t.co/rZHaCDKF3g",Depends on when you ask me…,#MAGA2020
2726,10/12/2019 10:53,"Here’s how @facebook censored us without a legitimate reason:

1. Mark an article as support for Islamic terrorism.… https://t.co/jDJdr2PJEH",,#MAGA2020
2727,10/12/2019 10:49,@DiamondandSilk ...and yet he continues to lead our great nation. Why not do something that will help our country b… https://t.co/mWEdRrflD1,,#MAGA2020
2728,10/12/2019 10:47,"Hamas doing business as CAIR is hosting an event Saturday, October 12, 2019 at Southern Methodist University in Tex… https://t.co/Hz4sj6vHFt",USA,#MAGA2020
2729,10/12/2019 10:47,"@KamalaHarris What are you polling at again?  
#MAGA2020",United States,#MAGA2020
2730,10/12/2019 10:46,"Don't ever take that blue pill!  
 Highly poisonous! 😳🙄
#MAGA2020 https://t.co/lx65BFCpTP",The World,#MAGA2020
2731,10/12/2019 10:46,"Very nice, a purely Democratic move.

Taking from the middle class (pieces) that R already cut 2 the bone, thinking… https://t.co/GxqQsxB6Pp","EARTH, TEXAS",#MAGA2020
2732,10/12/2019 10:46,@JRubinBlogger This white college educated woman is 100% on the Trump train! #Maga2020,,#MAGA2020
2733,10/12/2019 10:44,Man Who Claimed To Be Kamala Harris' Lover Now Says It Was All Fake https://t.co/l39E3PdDJt #MAGA2020 #Trump2020,"Dallas, TX",#MAGA2020
2734,10/12/2019 10:41,@rdrhwke Stop the madness! Have a salad with balsamic vinegar. #MAGA #MAGA2020 #ExterminateAntifa,,#MAGA2020
2735,10/12/2019 10:39,"@realDonaldTrump @dallascowgirl22 I like in America, when ANYONE with a public name, does anything newsworthy, its… https://t.co/VOWPPLroti","everywhere, USA",#MAGA2020
2736,10/12/2019 10:39,"Yep @LadyRedWave 
that’s them alright, 
that’s #IlhanOmar &amp; her 
boyfriend wearing a hijab... 
Walking among the… https://t.co/JJGXQtBVp0",United States of America~USA,#MAGA2020
2737,10/12/2019 10:38,"Thank Goodness..Shepard Smith is OUT at Fox News effective immediately 

He has a great voice, but I do not Like hi… https://t.co/f7mjqHUXYk","EARTH, TEXAS",#MAGA2020
2738,10/12/2019 10:38,Fox News' Chris Wallace Calls Out Newt Gingrich For Impeachment Hypocrisy https://t.co/9Kd6WD1Hwx #MAGA2020 #Trump2020,"Dallas, TX",#MAGA2020
2739,10/12/2019 10:35,They can’t hide their crazy anymore. It’s so awesome to have them helping us get @realDonaldTrump re-elected in… https://t.co/XK7IPOwJKu,"Georgia, USA",#MAGA2020
2740,10/12/2019 10:33,I had to post this pic! I just had to cuz I couldn’t let it go....@RealCandaceO keep up the great work that you and… https://t.co/JEASVv35IM,Houston,#MAGA2020
2741,10/12/2019 10:33,"Now former, Acting #HomelandSecurity Homeland Security @DHSgov chief #KevinMcAleenan Kevin McAleenan 
#McAleenan wu… https://t.co/fDYSx8Dana",#Longboarding ordinaire,#MAGA2020
2742,10/12/2019 10:32,"When the media confronts #Trump Voters, there to 

embarrassed to admit the obvious. 

""I've seen the #transcript b… https://t.co/919ox5Yhij",,#MAGA2020
2743,10/12/2019 10:32,@ElijahSchaffer Good thing I wasn’t there...that would have stopped real quick. #MAGA #MAGA2020 #ExterminateAntifa,,#MAGA2020
2744,10/12/2019 10:27,"🇺🇸🇺🇸🇺🇸🇺🇸❤️🙏❤️🇺🇸🇺🇸🇺🇸🇺🇸
Each rifle was someones Son, Daughter, Brother, Sister, Husband, Wife and worse case Parent o… https://t.co/bniG8EG3Pt",Survivor ✝❤️🕊,#MAGA2020
2745,10/12/2019 10:27,".@realDonaldTrump is safe at home, but #KurdsBetrayed  policy risks American lives:
Pentagon Says U.S. Troop Positi… https://t.co/UDCrHQLsEI",,#MAGA2020
2746,10/12/2019 10:22,@JudicialWatch @TomFitton @realDonaldTrump #whistleblowerinchief  YES SIR.. #MAGA2020  #DrainTheSwamp,Crosby Texas,#MAGA2020
2747,10/12/2019 10:22,@LarryNn757 @FemFoxx @Gottabfishin @luv_america4 @RoslynVallo @Q172018 @S1XGUNS @Sammicordova @Thomasbabineau6… https://t.co/h0YEUPNucO,,#MAGA2020
2748,10/12/2019 10:16,@realDonaldTrump California gov Newsome just passed more unconstitutional gun laws!! We need SCOTUS help!!  #MAGA2020,"Redding, CA.",#MAGA2020
2749,10/12/2019 10:16,Trump Supporters and Police Confronted by Protesters at Minneapolis Rall... https://t.co/dpbGYqBE7E via @YouTube  e… https://t.co/cmEXYtCNK6,USA,#MAGA2020
2750,10/12/2019 10:15,Dems Want to Impeach POTUS for . . . Get This! . . . Challenging His Impeachment: Even Nixon Got to Appeal to SCOTU… https://t.co/EQD5z8wwRr,"Hell's Kitchen, USA",#MAGA2020
2751,10/12/2019 10:12,"Tom Del Beccaro: Crazy California is actively working to drive middle class voters out of the state

https://t.co/ol5kRKtQoP
 #MAGA2020",United States,#MAGA2020
2752,10/12/2019 10:07,U.S. foreign policy is for sale. Who else is buying? @realdonaldtrump and his kids are doing the selling....… https://t.co/1VRD0UyLSB,,#MAGA2020
2753,10/12/2019 10:05,"@HillaryClinton 44 years and you didn’t make 45, but @realDonaldTrump did. #MAGA2020",,#MAGA2020
2754,10/12/2019 10:04,"“Repugnant to The American Dream.” - US District Judge George B. Daniels

#MAGA2020 https://t.co/PLPDvRywhm",NYC,#MAGA2020
2755,10/12/2019 10:03,"Donald Trump, corrupted absolutely https://t.co/7IY83vj54h @realdonaldtrump
 #MAGA #MAGA2020 #MAGA2020Landslide",,#MAGA2020
2756,10/12/2019 10:01,@realDonaldTrump What if we told you the whistleblower used to work with Biden? You knew that already 😉 #maga2020 #kag2020,United States,#MAGA2020
2757,10/12/2019 10:00,@RepLeeZeldin Keep Up The Fight !! We Love Our @potus &amp; Don't Believe The Dirty Tricks Democrats Are Playing   #MAGA2020,,#MAGA2020
2758,10/12/2019 9:51,"@RudyGiuliani headed to prison? @SecPompeo headed to oblivion....? @realdonaldtrump going down....
 #MAGA #MAGA2020… https://t.co/c0pcEp6f43",,#MAGA2020
2759,10/12/2019 9:50,@PolishSnowflake @nivekyellem @NolteNC @LisaMei62 Ohhh Libby .... #LIBBYTARD #MAGA2020,"Medellín, Colombia",#MAGA2020
2760,10/12/2019 9:50,"@KamalaHarris Ummm, if that wasn’t intended to be funny or even a joke, then why were you trying to laugh?  #SocialismKills #MAGA2020","Largo, FL",#MAGA2020
2761,10/12/2019 9:47,Was @realdonaldtrump installed as the US President by a Russian Black Ops Operation? #MAGA #MAGA2020… https://t.co/IjMcESdai0,,#MAGA2020
2762,10/12/2019 9:47,"@KamalaHarris Oooo.. burn!!! 😂
Ah well, still enjoying that oh so awesome feeling that Trump is President and you'l… https://t.co/oiwb68uaqg",United States,#MAGA2020
2763,10/12/2019 9:41,@realDonaldTrump @foxheadlines @TuckerCarlson @JesseBWatters Ilhan Omar should be removed from Congress because of… https://t.co/hwrJUenoRC,United States,#MAGA2020
2764,10/12/2019 9:39,@realDonaldTrump leaves Minneapolis taxpayers footing his campaign bills....... #MAGA #MAGA2020 #MAGA2020Landslide https://t.co/533jjB0Sb2,,#MAGA2020
2765,10/12/2019 9:35,How great is this!? What a way to add to the excitement and the great memories these kids made winning the Little L… https://t.co/wk4bX5Y9bI,"Minnesota, USA",#MAGA2020
2766,10/12/2019 9:35,@KamalaHarris @realDonaldTrump @foxheadlines   Because all clowns think their funny. #MAGA2020 https://t.co/CzbI7ZG2An,United States,#MAGA2020
2767,10/12/2019 9:34,That is CORRECT PRESIDENT TRUMP @realDonaldTrump IS ABOUT THE PEOPLE AND OUR COUNTRY OUR FREEDOM CONSTITUTION AND S… https://t.co/sA0Zy0fEJQ,USA,#MAGA2020
2768,10/12/2019 9:32,Your network will survive but Juan must go.  #MAGA2020,United States,#MAGA2020
2769,10/12/2019 9:30,"@JamesMartinSJ Someone doesnt understand the difference between immigrants and settlers.

🙄🙄🙄

Also, #MAGA #KAG… https://t.co/FJ1lddR6Qd","Texas, USA",#MAGA2020
2770,10/12/2019 9:25,"I have yet to see one video of the #MAGA #MAGA2020 #KAG crowd being violent,  but the other side every time I look… https://t.co/xIPegWiJ42",,#MAGA2020
2771,10/12/2019 9:23,@IlhanMN Is this one of those conspiracies? Your hate for America is no match for the #MAGA2020 movement. https://t.co/pd5S4wHkqG,United States,#MAGA2020
2772,10/12/2019 9:22,"Top US general says the ""Stable Genius"" @realDonaldTrump did not consult him on the Trump's Abandoning the Kurds in… https://t.co/E6QTR16b3r",,#MAGA2020
2773,10/12/2019 9:22,@thehill @MarkMeadows -Not sure a SLEEP DEPRIVED President is what America needs. Is #Trump's plan to #MAGA2020 jus… https://t.co/WTfygojTgF,,#MAGA2020
2774,10/12/2019 9:21,@Qanon76 @Comey @Comey is a traitor and should be locked up. #MAGA2020 🇺🇸🇺🇸🇺🇸🇺🇸,"Kenner, LA",#MAGA2020
2775,10/12/2019 9:19,"@KamalaHarris You are a joke, so is your candidacy clown. #MAGA2020  all day in you #HeelsUpHarris","Bronx, NY",#MAGA2020
2776,10/12/2019 9:18,@thehowie @realDonaldTrump @FoxNews You think you can do a better job? I don't think so. Which is why no one knows… https://t.co/gYmSSHKzhy,,#MAGA2020
2777,10/12/2019 9:10,"Nice digging Patriot! 
There are no coincidences
Future proves past
#MAGA2020 #KAG2020 https://t.co/agd2Tqvawe",...buffering,#MAGA2020
2778,10/12/2019 9:09,@pilldrswife @ShepNewsTeam Won’t miss his snarky partisan ass one bit.   Question is what #fakenews network will he… https://t.co/xFKF4Rvol5,,#MAGA2020
2779,10/12/2019 9:06,@prsch3259 Striking resemblance.... I’ve got my 🍿 out and following this thread for updates.  #DrainTheSwamp #MAGA2020,,#MAGA2020
